CARTAGENA,13001,Casa Digna Vida Digna,2021,Asignados,7,68605124.00
CARTAGENA,13001,Bolsa Saludable,2009,Apto con subsidio vencido,13,47996000.00
EL CARMEN DE BOLIVAR,13244,MI CASA YA,2021,Asignados,1,18170520.00
SAN FERNANDO,13650,Bolsa Desplazados,2010,Asignados,1,15450000.00
SANTA ROSA DEL SUR,13688,MI CASA YA,2018,Apto con subsidio vencido,1,23437260.00
TURBACO,13836,MI CASA YA,2018,Asignados,5,101561460.00
CARTAGENA,13001,MI CASA YA,2020,Apto con subsidio vencido,4,96558330.00
CARTAGENA,13001,VIPA,2017,Asignados,2,37920025.00
CARTAGENA,13001,Casa Digna Vida Digna,2022,Asignados,56,597084182.00
TURBACO,13836,MI CASA YA,2021,Asignados,5,99937860.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,6,105336360.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,5,81148870.00
CARTAGENA,13001,MI CASA YA,2019,Apto con subsidio vencido,1,16562320.00
CARTAGENA,13001,MI CASA YA,2022,Renuncias al subsidio,1,20000000.00
EL CARMEN DE BOLIVAR,13244,MI CASA YA,2023,Asignados,1,23200000.00
CARTAGENA,13001,MI CASA YA,2021,Renuncias al subsidio,1,18170520.00
REGIDOR,13580,Bolsa Ordinaria,2008,Asignados,1,9107000.00
VILLANUEVA,13873,Bolsa Desplazados,2004,Asignados,6,59657000.00
ARROYOHONDO,13062,Programa Vivienda Gratuita Fase II,2018,Asignados,113,5914783182.00
CARTAGENA,13001,Bolsa Desplazados,2006,Apto con subsidio vencido,3,30600000.00
CARTAGENA,13001,MI CASA YA,2021,Asignados,28,681394500.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,19,430123470.00
TURBACO,13836,MI CASA YA,2021,Renuncias al subsidio,1,27255780.00
CANTAGALLO,13160,Bolsa Desplazados,2011,Asignados,3,48204000.00
CARTAGENA,13001,MI CASA YA,2016,Renuncia con restitucion de subsidio,1,8273460.00
TURBACO,13836,MI CASA YA,2021,Asignados,5,127193640.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,18,289059540.00
CARTAGENA,13001,MI CASA YA,2016,Asignados,6,77218960.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,5,93749040.00
SANTA ROSA DEL SUR,13688,MI CASA YA,2018,Asignados,1,23437260.00
CARTAGENA,13001,Casa Digna Vida Digna,2021,Asignados,16,152108444.00
CARTAGENA,13001,Bolsa Ordinaria,2003,Renuncias al subsidio,1,7107000.00
CARTAGENA,13001,Casa Digna Vida Digna,2022,Asignados,1,10860333.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,15,333565140.00
SAN JUAN NEPOMUCENO,13657,Bolsa Ordinaria,2008,Apto con subsidio vencido,3,27300000.00
SAN MARTIN DE LOBA,13667,Bolsa Esfuerzo Territorial,2009,Asignados,2,15000000.00
MAHATES,13433,Bolsa Esfuerzo Territorial,2005,Apto con subsidio vencido,3,22554000.00
MAGANGUE,13430,Bolsa Esfuerzo Territorial,2003,Asignados,48,340800000.00
TURBACO,13836,MI CASA YA,2020,Asignados,1,26334090.00
TURBACO,13836,MI CASA YA,2020,Asignados,5,105336360.00
CARTAGENA,13001,MI CASA YA,2021,Asignados,12,299813580.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,6,88526040.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,10,195310500.00
SAN JUAN NEPOMUCENO,13657,Bolsa Desplazados,2011,Asignado con aplicacion en Vivienda Gratuita,1,16068000.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,13,298453020.00
TURBACO,13836,MI CASA YA,2019,Apto con subsidio vencido,1,24843480.00
TURBACO,13836,MI CASA YA,2021,Asignados,11,272557800.00
TURBACO,13836,MI CASA YA,2017,Asignados,3,44263020.00
TURBACO,13836,MI CASA YA,2021,Asignados,6,127193640.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,19,343746480.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,3,61446210.00
SAN JACINTO,13654,Bolsa Ordinaria,2008,Asignados,10,91077000.00
MAGANGUE,13430,Programa Vivienda Gratuita Fase I,2016,Asignados,1,48261850.00
TIQUISIO,13810,Bolsa Desastres Naturales,2012,Asignados,2,23461000.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,6,53115624.00
CARTAGENA,13001,Bolsa unica Mejoramiento,2007,Restitucion de subsidios no aplicados,73,364091150.00
TURBACO,13836,MI CASA YA,2023,Asignados,23,788800000.00
SANTA CATALINA,13673,Bolsa Esfuerzo Territorial,2011,Asignados,2,21860218.00
CARTAGENA,13001,MI CASA YA,2021,Asignados,25,563286120.00
TURBACO,13836,MI CASA YA,2020,Asignados,2,43890150.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,17,377455290.00
REGIDOR,13580,Bolsa Desplazados,2008,Asignados,2,26444500.00
CARTAGENA,13001,MI CASA YA,2018,Apto con subsidio vencido,1,15624840.00
MORALES,13473,Bolsa Desplazados,2004,Asignado con aplicacion en Vivienda Gratuita,1,14907000.00
TURBANA,13838,Programa Vivienda Gratuita Fase II,2020,Asignados,65,3606445180.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,15,316009080.00
SAN PABLO,13670,Bolsa Desplazados,2009,Asignado con aplicacion en Vivienda Gratuita,8,119256000.00
CARTAGENA,13001,VIPA,2017,Asignados,1,20683650.00
TURBACO,13836,MI CASA YA,2020,Asignados,3,79002270.00
SAN MARTIN DE LOBA,13667,Bolsa Esfuerzo Territorial,2005,Asignados,100,750500000.00
CARTAGENA,13001,VIPA,2017,Asignados,1,20683650.00
TURBACO,13836,Bolsa Desplazados,2010,Asignados,1,15450000.00
CARTAGENA,13001,Macroproyecto,2011,Apto con subsidio vencido,4,47132800.00
CARTAGENA,13001,MI CASA YA,2017,Apto con subsidio vencido,1,14754340.00
CARTAGENA,13001,Bolsa Desplazados,2007,Renuncia con restitucion de subsidio,1,7453500.00
CARTAGENA,13001,MI CASA YA,2017,Renuncias al subsidio,2,29508680.00
CARTAGENA,13001,Bolsa Desplazados,2010,Renuncias al subsidio,1,15450000.00
SAN JACINTO,13654,Bolsa Esfuerzo Territorial,2009,Asignados,37,370115950.00
CARTAGENA,13001,Casa Digna Vida Digna,2021,Asignados,19,185479448.00
MAGANGUE,13430,MI CASA YA,2022,Asignados,1,20000000.00
SAN JUAN NEPOMUCENO,13657,Bolsa Ordinaria,2004,Asignados,67,503706000.00
RIO VIEJO,13600,Bolsa Concejales,2009,Asignados,8,86957500.00
CARTAGENA,13001,MI CASA YA,2022,Renuncias al subsidio,1,30000000.00
CARTAGENA,13001,MI CASA YA,2016,Asignados,1,8273460.00
CARTAGENA,13001,MI CASA YA,2019,Asignados,5,99373920.00
CARTAGENA,13001,Bolsa Saludable,2009,Asignados,36,132912000.00
CARTAGENA,13001,MI CASA YA,2020,Apto con subsidio vencido,2,52668180.00
CARTAGENA,13001,Bolsa Desastres Naturales,2007,Asignados,11,100184700.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,1,15624840.00
EL GUAMO,13248,Bolsa Concejales,2009,Asignados,1,10683350.00
TURBACO,13836,MI CASA YA,2019,Asignados,3,66249280.00
TURBACO,13836,MI CASA YA,2018,Asignados,32,718742640.00
TURBACO,13836,MI CASA YA,2022,Asignados,35,920000000.00
CARTAGENA,13001,MI CASA YA,2016,Asignados,4,38609480.00
TURBACO,13836,MI CASA YA,2019,Apto con subsidio vencido,1,16562320.00
CARTAGENA,13001,MI CASA YA,2021,Apto con subsidio vencido,1,27255780.00
CARTAGENA,13001,MI CASA YA,2022,Asignados,15,410000000.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,3,54686940.00
CARTAGENA,13001,MI CASA YA,2016,Asignados,2,27578200.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,12,234372600.00
CARTAGENA,13001,VIPA,2021,Asignados,1,24843480.00
CARTAGENA,13001,VIPA,2020,Asignados,10,248434800.00
TURBACO,13836,MI CASA YA,2019,Apto con subsidio vencido,2,49686960.00
CARTAGENA,13001,MI CASA YA,2019,Asignados,4,82811600.00
TURBACO,13836,MI CASA YA,2021,Asignados,13,299813580.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,3,54686940.00
TURBACO,13836,MI CASA YA,2023,Asignados,23,765600000.00
CARTAGENA,13001,MI CASA YA,2016,Apto con subsidio vencido,1,8273460.00
TURBACO,13836,MI CASA YA,2018,Asignados,3,46874520.00
CARTAGENA,13001,MI CASA YA,2019,Asignados,17,322965240.00
CARTAGENA,13001,Bolsa Desplazados,2016,Asignados,1,20683650.00
CARTAGENA,13001,MI CASA YA,2019,Apto con subsidio vencido,1,24843480.00
CARTAGENA,13001,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000.00
CARTAGENA,13001,VIPA,2020,Asignados,2,49686960.00
CARTAGENA,13001,Casa Digna Vida Digna,2022,Asignados,72,778980676.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,210,4835700790.00
SANTA ROSA,13683,Bolsa Desplazados,2009,Renuncia con restitucion de subsidio,1,14907000.00
TURBACO,13836,MI CASA YA,2022,Asignados,91,2162291880.00
CARTAGENA,13001,MI CASA YA,2020,Renuncias al subsidio,1,26334090.00
SAN PABLO,13670,Bolsa Desplazados,2010,Asignado con aplicacion en Vivienda Gratuita,10,154500000.00
MAGANGUE,13430,MI CASA YA,2022,Asignados,1,20000000.00
CARTAGENA,13001,Casa Digna Vida Digna,2021,Renuncias al subsidio,1,9692128.00
CARTAGENA,13001,Bolsa Desplazados,2010,Apto con subsidio vencido,7,108150000.00
TURBACO,13836,MI CASA YA,2019,Apto con subsidio vencido,1,24843480.00
SAN JACINTO,13654,Bolsa Esfuerzo Territorial,2010,Asignados,16,174880080.00
MAGANGUE,13430,Bolsa Desplazados,2006,Asignados,12,127107000.00
TURBACO,13836,MI CASA YA,2018,Asignados,12,234372600.00
TURBACO,13836,MI CASA YA,2021,Asignados,10,218046240.00
MARIA LA BAJA,13442,Bolsa Desplazados,2005,Asignados,13,122307000.00
TURBACO,13836,MI CASA YA,2021,Asignados,12,290728320.00
CARTAGENA,13001,Macroproyecto,2016,Apto con subsidio vencido,1,28336000.00
EL CARMEN DE BOLIVAR,13244,Bolsa Desplazados,2007,Asignados,10,96225750.00
MAHATES,13433,Bolsa Concejales,2008,Apto con subsidio vencido,1,10153000.00
EL CARMEN DE BOLIVAR,13244,Ahorro Programado Contractual,2011,Apto con subsidio vencido,1,7659080.00
CARTAGENA,13001,MI CASA YA,2017,Apto con subsidio vencido,2,36885850.00
CARTAGENA,13001,Semillero de Propietarios Ahorro,2021,Asignados,1,5451156.00
CARTAGENA,13001,Bolsa Desplazados,2007,Asignado con aplicacion en Vivienda Gratuita,1,10842500.00
CARTAGENA,13001,MI CASA YA,2021,Apto con subsidio vencido,1,27255780.00
RIO VIEJO,13600,Bolsa Esfuerzo Territorial,2006,Asignados,100,750500000.00
CARTAGENA,13001,Casa Digna Vida Digna,2022,Asignados,14,149813758.00
CARTAGENA,13001,VIPA,2016,Asignados,11,220625600.00
BARRANCO DE LOBA,13074,Bolsa Concejales,2008,Restitucion SFV por Vencimiento Vigencia,4,40612000.00
CARTAGENA,13001,MI CASA YA,2022,Apto con subsidio vencido,1,30000000.00
CLEMENCIA,13222,Bolsa Desplazados,2006,Apto con subsidio vencido,1,9687144.00
MAGANGUE,13430,MI CASA YA,2023,Asignados,1,34800000.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,2,29508680.00
CARTAGENA,13001,Bolsa Desplazados,2010,Asignado con aplicacion en Vivienda Gratuita,6,92700000.00
CARTAGENA,13001,MI CASA YA,2022,Asignados,77,2120000000.00
TURBACO,13836,MI CASA YA,2021,Renuncias al subsidio,1,18170520.00
ARJONA,13052,Bolsa Desplazados,2010,Asignados,3,46350000.00
TURBACO,13836,MI CASA YA,2017,Asignados,1,14754340.00
MAGANGUE,13430,Bolsa Desplazados,2008,Renuncia con restitucion de subsidio,1,11537500.00
SANTA CATALINA,13673,Programa Vivienda Gratuita Fase I,2018,Asignados,1,54686940.00
SAN PABLO,13670,Bolsa Desplazados,2010,Perdida de ejecutoriedad de asignacion de SFV,1,15450000.00
CARTAGENA,13001,MI CASA YA,2019,Asignados,39,844678320.00
TURBACO,13836,MI CASA YA,2020,Asignados,3,61446210.00
TURBANA,13838,Programa Vivienda Gratuita Fase II,2020,Asignados,8,443870176.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,12,203122920.00
CARTAGENA,13001,Casa Digna Vida Digna,2022,Renuncias al subsidio,1,10900044.00
TURBACO,13836,MI CASA YA,2022,Asignados,8,220000000.00
MAGANGUE,13430,MI CASA YA,2021,Asignados,1,18170520.00
ARENAL,13042,Bolsa Desplazados,2011,Asignados,1,16068000.00
CARTAGENA,13001,MI CASA YA,2021,Asignados,17,381580920.00
TURBACO,13836,MI CASA YA,2019,Asignados,3,66249280.00
CARTAGENA,13001,Programa Vivienda Gratuita Fase I,2014,Apto con subsidio vencido,1,43120000.00
TURBACO,13836,MI CASA YA,2020,Asignados,2,35112120.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,32,772466640.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,14,316009080.00
TURBACO,13836,MI CASA YA,2021,Asignados,19,463348260.00
CARTAGENA,13001,Macroproyecto,2013,Asignados,2,23566400.00
TURBACO,13836,MI CASA YA,2019,Asignados,11,207029000.00
ACHI,13006,Bolsa Concejales,2008,Restitucion SFV por Vencimiento Vigencia,2,20306000.00
MAGANGUE,13430,MI CASA YA,2022,Asignados,1,30000000.00
CARTAGENA,13001,Bolsa Saludable,2008,Asignados,819,3023748000.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,2,17705208.00
SIMITI,13744,Bolsa Desplazados,2009,Asignados,2,29814000.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,3,44263020.00
TURBACO,13836,MI CASA YA,2017,Asignados,5,88526040.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,19,403789380.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,6,149226510.00
CARTAGENA,13001,Casa Digna Vida Digna,2021,Asignados,55,541851665.00
CARTAGENA,13001,MI CASA YA,2022,Asignados,266,5905419000.00
TURBACO,13836,MI CASA YA,2020,Asignados,2,43890150.00
ALTOS DEL ROSARIO,13030,Bolsa Concejales,2011,Apto con subsidio vencido,1,11783200.00
SAN PABLO,13670,Bolsa Desplazados,2008,Restitucion SFV por Indemnizacion,1,14907000.00
TURBACO,13836,MI CASA YA,2016,Asignados,1,13789100.00
TURBACO,13836,MI CASA YA,2017,Asignados,2,36885850.00
CANTAGALLO,13160,Bolsa Ordinaria,2008,Asignados,73,653350000.00
CARTAGENA,13001,Bolsa Saludable,2008,Renuncia con restitucion de subsidio,2,7384000.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,3,44263020.00
TURBACO,13836,MI CASA YA,2021,Asignados,9,218046240.00
MAGANGUE,13430,MI CASA YA,2023,Asignados,3,92800000.00
CARTAGENA,13001,Macroproyecto,2015,Apto con subsidio vencido,2,56672000.00
CARTAGENA,13001,Casa Digna Vida Digna,2021,Asignados,21,208382039.00
CARTAGENA,13001,Bolsa Recicladores,2010,Asignados,3,33990000.00
TURBACO,13836,MI CASA YA,2017,Apto con subsidio vencido,4,59017360.00
CARTAGENA,13001,Bolsa Desastres Naturales,2011,Asignados,18,163938600.00
CARTAGENA,13001,Bolsa Desplazados,2010,Restitucion SFV por Indemnizacion,1,9012500.00
CLEMENCIA,13222,Programa Vivienda Gratuita Fase II,2018,Asignados,148,7746795672.00
SAN CRISTOBAL,13620,Bolsa Desplazados,2011,Asignados,1,16068000.00
ACHI,13006,Bolsa Desplazados,2008,Asignados,1,11537500.00
CARTAGENA,13001,MI CASA YA,2023,Asignados,1,34800000.00
SAN JUAN NEPOMUCENO,13657,Bolsa Esfuerzo Territorial,2010,Asignados,38,408203350.00
TURBACO,13836,MI CASA YA,2022,Renuncias al subsidio,1,30000000.00
CARTAGENA,13001,MI CASA YA,2016,Asignados,1,13789100.00
PINILLOS,13549,Bolsa Concejales,2011,Asignados,1,11515400.00
CARTAGENA,13001,VIPA,2015,Renuncias al subsidio,1,19330500.00
SAN JUAN NEPOMUCENO,13657,Bolsa Ordinaria,2008,Restitucion SFV por Vencimiento Vigencia,1,9100000.00
CARTAGENA,13001,MI CASA YA,2018,Renuncias al subsidio,1,15624840.00
TURBACO,13836,MI CASA YA,2022,Asignados,14,380000000.00
TURBACO,13836,MI CASA YA,2018,Asignados,10,226560180.00
CARTAGENA,13001,MI CASA YA,2021,Apto con subsidio vencido,2,54511560.00
CARTAGENA,13001,Semillero de Propietarios Ahorro,2023,Asignados,2,13920000.00
CARTAGENA,13001,MI CASA YA,2019,Asignados,15,273278280.00
CARTAGENA,13001,Macroproyecto,2016,Asignados,27,765072000.00
TURBACO,13836,MI CASA YA,2020,Asignados,1,17556060.00
MAGANGUE,13430,Bolsa Esfuerzo Territorial,2003,Restitucion SFV por Indemnizacion,1,7100000.00
TURBACO,13836,MI CASA YA,2019,Asignados,5,124217400.00
EL CARMEN DE BOLIVAR,13244,Bolsa Atentados terroristas,2006,Restitucion SFV por Vencimiento Vigencia,1,6388334.00
CARTAGENA,13001,VIPA,2021,Asignados,32,794991360.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,28,711020430.00
EL CARMEN DE BOLIVAR,13244,MI CASA YA,2022,Asignados,1,20000000.00
CARTAGENA,13001,Programa Vivienda Gratuita Fase I,2014,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,1,43120000.00
CARTAGENA,13001,MI CASA YA,2021,Apto con subsidio vencido,1,27255780.00
TALAIGUA NUEVO,13780,Bolsa Esfuerzo Territorial,2005,Asignados,100,751800000.00
TURBACO,13836,MI CASA YA,2018,Asignados,3,70311780.00
CARTAGENA,13001,MI CASA YA,2022,Asignados,139,3670000000.00
CARTAGENA,13001,Macroproyecto,2015,Apto con subsidio vencido,3,101776500.00
TURBACO,13836,MI CASA YA,2021,Asignados,1,27255780.00
TURBACO,13836,MI CASA YA,2016,Asignados,1,13789100.00
TURBACO,13836,MI CASA YA,2016,Asignados,6,66187680.00
TURBACO,13836,MI CASA YA,2017,Asignados,1,14754340.00
HATILLO DE LOBA,13300,Bolsa Concejales,2008,Restitucion SFV por Vencimiento Vigencia,6,60918000.00
CARTAGENA,13001,MI CASA YA,2022,Asignados,30,820000000.00
TURBACO,13836,MI CASA YA,2020,Asignados,5,114114390.00
CLEMENCIA,13222,Bolsa unica Nacional,2004,Asignados,1,7107000.00
ZAMBRANO,13894,Bolsa Desplazados,2011,Asignados,2,32136000.00
CARTAGENA,13001,MI CASA YA,2021,Asignados,20,436092480.00
SAN JACINTO,13654,Bolsa Desplazados,2011,Asignados,2,32136000.00
TURBACO,13836,MI CASA YA,2023,Asignados,22,754000000.00
CARTAGENA,13001,Bolsa Desplazados,2005,Renuncia con restitucion de subsidio,1,4475000.00
CARTAGENA,13001,Casa Digna Vida Digna,2021,Asignados,19,183253215.00
CARTAGENA,13001,Bolsa unica Mejoramiento,2007,Asignados,358,1785542900.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,5,93749040.00
TURBACO,13836,MI CASA YA,2017,Asignados,1,14754340.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,6,122892420.00
CARTAGENA,13001,MI CASA YA,2019,Asignados,13,281559440.00
CARTAGENA,13001,VIPA,2021,Asignados,18,422339160.00
CARTAGENA,13001,Casa Digna Vida Digna,2022,Asignados,11,117820668.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,7,124998720.00
VILLANUEVA,13873,Programa Vivienda Gratuita Fase I,2018,Asignados,1,54686940.00
CARTAGENA,13001,Bolsa Desplazados,2004,Subsidio Revocado,1,8950000.00
TURBACO,13836,MI CASA YA,2020,Asignados,1,26334090.00
SANTA ROSA DEL SUR,13688,Bolsa Desplazados,2010,Asignados,11,169950000.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,10,219450750.00
CARTAGENA,13001,MI CASA YA,2021,Renuncias al subsidio,1,27255780.00
SAN PABLO,13670,Bolsa Desplazados,2011,Perdida de ejecutoriedad de asignacion de SFV,3,48204000.00
CARTAGENA,13001,MI CASA YA,2021,Asignados,19,390666180.00
TURBACO,13836,MI CASA YA,2021,Asignados,46,1099316460.00
CARTAGENA,13001,Macroproyecto,2019,Asignados,1,43120000.00
CARTAGENA,13001,MI CASA YA,2019,Renuncias al subsidio,1,16562320.00
CARTAGENA,13001,VIPA,2016,Asignados,5,103418250.00
CARTAGENA,13001,MI CASA YA,2018,Renuncias al subsidio,1,15624840.00
TURBACO,13836,MI CASA YA,2021,Renuncias al subsidio,3,63596820.00
CARTAGENA,13001,VIPA,2022,Asignados,15,364371040.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,10,179685660.00
CLEMENCIA,13222,Bolsa Desplazados,2005,Asignados,2,23407000.00
SAN JACINTO,13654,Bolsa Saludable,2010,Asignados,202,802990400.00
TURBACO,13836,MI CASA YA,2018,Asignados,2,39062100.00
EL CARMEN DE BOLIVAR,13244,Bolsa Desplazados,2007,Asignados,321,4082664000.00
TURBACO,13836,MI CASA YA,2018,Asignados,4,93749040.00
TURBACO,13836,Bolsa unica Nacional,2004,Apto con subsidio vencido,1,7518000.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,5,73771700.00
CALAMAR,13140,Programa Vivienda Gratuita Fase II,2018,Asignados,54,2953094760.00
CARTAGENA,13001,MI CASA YA,2019,Apto con subsidio vencido,1,24843480.00
SAN JACINTO,13654,Bolsa Desplazados,2007,Asignado con aplicacion en Vivienda Gratuita,1,14907000.00
TURBACO,13836,MI CASA YA,2022,Renuncias al subsidio,2,60000000.00
CARTAGENA,13001,MI CASA YA,2021,Apto con subsidio vencido,1,18170520.00
CARTAGENA,13001,Macroproyecto,2015,Asignados,130,4991623000.00
TURBACO,13836,MI CASA YA,2023,Asignados,3,104400000.00
CARTAGENA,13001,Bolsa Desplazados,2006,Perdida de ejecutoriedad de asignacion de SFV,5,55707000.00
HATILLO DE LOBA,13300,Bolsa Concejales,2010,Apto con subsidio vencido,1,11330000.00
TURBACO,13836,MI CASA YA,2021,Asignados,15,372495660.00
CARTAGENA,13001,MI CASA YA,2019,Asignados,17,356089880.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,3,44263020.00
SAN JUAN NEPOMUCENO,13657,Bolsa Desplazados,2010,Asignados,7,100425000.00
TURBACO,13836,MI CASA YA,2017,Apto con subsidio vencido,1,14754340.00
MAGANGUE,13430,Bolsa Desplazados,2008,Asignados,69,893803000.00
TURBACO,13836,MI CASA YA,2021,Asignados,13,290728320.00
CARTAGENA,13001,MI CASA YA,2021,Asignados,14,345239880.00
CARTAGENA,13001,MI CASA YA,2019,Asignados,13,264997120.00
CARTAGENA,13001,VIPA,2017,Asignados,2,41367300.00
TURBACO,13836,MI CASA YA,2020,Asignados,1,17556060.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,1,23437260.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,17,273434700.00
CLEMENCIA,13222,Bolsa Esfuerzo Territorial,2007,Restitucion SFV por Indemnizacion,53,482671000.00
CARTAGENA,13001,MI CASA YA,2017,Perdida de ejecutoriedad de asignacion de SFV,1,14754340.00
CARTAGENA,13001,MI CASA YA,2021,Renuncias al subsidio,1,18170520.00
TURBACO,13836,MI CASA YA,2023,Asignados,33,1078800000.00
TURBACO,13836,MI CASA YA,2018,Apto con subsidio vencido,1,23437260.00
CARTAGENA,13001,Bolsa Ordinaria,2006,Asignados,1,4387250.00
SAN MARTIN DE LOBA,13667,Bolsa Desplazados,2007,Asignados,2,29814000.00
CARTAGENA,13001,MI CASA YA,2022,Asignados,36,980000000.00
CARTAGENA,13001,Programa Vivienda Gratuita Fase I,2007,Asignados,1,14907000.00
TIQUISIO,13810,Bolsa Desplazados,2008,Asignados,1,14907000.00
TURBACO,13836,MI CASA YA,2020,Renuncias al subsidio,1,26334090.00
CARTAGENA,13001,MI CASA YA,2021,Asignados,25,499689300.00
ARJONA,13052,Bolsa Desplazados,2011,Renuncia con restitucion de subsidio,1,16068000.00
SIMITI,13744,Bolsa Saludable,2009,Apto con subsidio vencido,23,91130667.00
CARTAGENA,13001,Macroproyecto,2020,Asignados,3,129360000.00
CARTAGENA,13001,MI CASA YA,2015,Asignados,5,48970600.00
TURBACO,13836,MI CASA YA,2020,Asignados,1,17556060.00
MAGANGUE,13430,Bolsa Desplazados,2004,Asignados,68,620514000.00
TURBACO,13836,MI CASA YA,2017,Asignados,4,73771700.00
TURBACO,13836,MI CASA YA,2019,Asignados,12,273278280.00
CARTAGENA,13001,VIPA,2016,Renuncias al subsidio,2,41367300.00
SAN JACINTO DEL CAUCA,13655,Bolsa Desastres Naturales,2006,Restitucion SFV por Vencimiento Vigencia,5,42840000.00
TURBACO,13836,MI CASA YA,2020,Asignados,5,131670450.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,5,73771700.00
TURBACO,13836,MI CASA YA,2018,Asignados,12,203122920.00
EL CARMEN DE BOLIVAR,13244,Bolsa Desplazados,2011,Asignados,6,96408000.00
CARTAGENA,13001,MI CASA YA,2021,Asignados,21,472433520.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,2,31249680.00
CARTAGENA,13001,VIPA,2015,Renuncias al subsidio,2,35439250.00
CICUCO,13188,Bolsa Esfuerzo Territorial,2003,Asignados,52,365264640.00
CARTAGENA,13001,MI CASA YA,2022,Renuncias al subsidio,1,30000000.00
CARTAGENA,13001,Bolsa Desastres Naturales,2008,Asignados,48,437169600.00
TURBACO,13836,MI CASA YA,2020,Asignados,3,70224240.00
CARTAGENA,13001,Casa Digna Vida Digna,2021,Asignados,35,331867079.00
CARTAGENA,13001,MI CASA YA,2022,Asignados,10,240000000.00
SAN JACINTO,13654,Bolsa Esfuerzo Territorial,2010,Apto con subsidio vencido,1,10931800.00
CARTAGENA,13001,MI CASA YA,2016,Apto con subsidio vencido,1,13789100.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,5,81148870.00
TURBACO,13836,MI CASA YA,2022,Renuncias al subsidio,1,20000000.00
CARTAGENA,13001,VIPA,2016,Asignados,99,1985630400.00
CARTAGENA,13001,MI CASA YA,2019,Asignados,15,322965240.00
SAN MARTIN DE LOBA,13667,Bolsa Desplazados,2009,Asignados,1,14907000.00
CARTAGENA,13001,MI CASA YA,2021,Asignados,53,1299192180.00
CARTAGENA,13001,MI CASA YA,2017,Asignados,1,14754340.00
SIMITI,13744,Bolsa Desplazados,2008,Asignados,5,61584750.00
CARTAGENA,13001,Bolsa unica Nacional,2005,Asignados,985,7891327500.00
SIMITI,13744,Bolsa Desplazados,2009,Asignado con aplicacion en Vivienda Gratuita,3,44721000.00
CLEMENCIA,13222,Bolsa Concejales,2008,Asignados,6,60918000.00
SAN JACINTO,13654,Bolsa Esfuerzo Territorial,2007,Asignados,36,326371536.00
EL CARMEN DE BOLIVAR,13244,Bolsa Desplazados,2011,Asignados,3,48204000.00
TURBACO,13836,Bolsa Ordinaria,2004,Apto con subsidio vencido,5,37590000.00
TURBACO,13836,MI CASA YA,2022,Renuncias al subsidio,1,30000000.00
PINILLOS,13549,Bolsa Concejales,2009,Asignados,1,10931800.00
TURBACO,13836,MI CASA YA,2022,Asignados,5,150000000.00
TURBACO,13836,MI CASA YA,2021,Asignados,8,190790460.00
CARTAGENA,13001,MI CASA YA,2020,Asignados,7,166782570.00
TURBACO,13836,MI CASA YA,2021,Asignados,17,390666180.00
CARTAGENA,13001,MI CASA YA,2018,Asignados,6,109373880.00
TURBACO,13836,MI CASA YA,2018,Asignados,7,117186300.00
